Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2012,11,9,14995,14439,14120,14021,14263,15228,16927,18101,18637,18919,19066,19055,18876,18761,18595,18649,19209,20241,19964,19428,18809,17954,16872,15650,
2012,11,10,14630,13987,13598,13378,13406,13749,14410,15187,16131,16852,17150,17128,17000,16788,16736,16833,17549,18636,18579,18185,17659,17001,16102,15086,
2012,11,11,14131,13527,13062,12839,12823,13002,13446,13936,14832,15553,15887,15985,15977,15909,15829,15914,16735,18159,18128,17800,17299,16575,15593,14507,
2012,11,12,13601,13085,12780,12690,12880,13613,14974,16188,17286,17971,18372,18537,18551,18543,18455,18486,19290,20469,20173,19526,18797,17771,16515,15107,
2012,11,13,14038,13415,13064,13005,13137,14081,16040,17588,18383,18842,19080,19123,19096,19135,19074,19200,19923,21052,20809,20442,19628,18556,17036,15651,
2012,11,14,14788,14219,13863,13726,13993,14984,16955,18106,18605,18875,18986,18917,18856,18897,18734,18932,19792,21107,20994,20562,19984,18902,17569,16134,
2012,11,15,15102,14569,14289,14225,14361,15425,17457,18460,18929,19191,19366,19279,19120,19058,18944,18970,19784,21080,20980,20582,19992,18951,17618,16216,
2012,11,16,15142,14513,14160,14076,14302,15189,17174,18442,19037,19270,19287,19185,19024,18868,18699,18737,19438,20622,20378,19907,19345,18564,17381,16204,
2012,11,17,15153,14507,14125,13945,14030,14435,15098,15807,16700,17297,17523,17435,17146,16869,16665,16695,17533,18979,19022,18645,18208,17547,16726,15761,
2012,11,18,14896,14320,13943,13765,13802,14089,14553,15059,15892,16458,16749,16792,16748,16648,16571,16745,17778,19346,19367,19112,18616,17784,16687,15540,
2012,11,19,14623,14145,13895,13827,14109,15189,17147,18427,18938,19211,19337,19295,19139,19035,18921,18969,19819,21150,21027,20607,19988,18991,17578,16113,
2012,11,20,15035,14435,14130,14042,14287,15340,17255,18438,18989,19237,19301,19236,19036,18932,18873,19015,19918,21024,20857,20432,19804,18918,17560,16088,
2012,11,21,14969,14356,14057,13913,14079,15061,16833,18076,18743,19028,19155,19063,18839,18702,18508,18382,19087,20428,20242,19830,19303,18554,17366,16048,
2012,11,22,14970,14290,13852,13640,13667,14007,14570,15195,16091,16725,17172,17351,17102,16635,16114,15732,15958,16640,16505,16374,16287,16080,15562,14843,
2012,11,23,14110,13627,13358,13267,13409,13958,14838,15539,16365,16909,17134,17267,17243,17142,17043,17146,18108,19181,19004,18584,18088,17397,16481,15455,
2012,11,24,14556,13903,13553,13393,13451,13774,14360,15072,16102,16897,17389,17614,17673,17585,17557,17650,18494,19630,19637,19335,18927,18322,17435,16375,
2012,11,25,15376,14647,14209,14022,14031,14287,14735,15220,16120,16934,17479,17746,17895,17966,17971,18084,19135,20344,20349,20006,19505,18516,17327,16042,
2012,11,26,15048,14513,14212,14121,14389,15413,17330,18695,19213,19470,19643,19611,19511,19461,19420,19548,20596,21894,21827,21495,20942,19874,18306,16702,
2012,11,27,15563,14759,14325,14259,14482,15442,17465,18806,19466,19886,20192,20294,20288,20263,20250,20483,21406,22282,22081,21602,20923,19813,18286,16726,
2012,11,28,15551,14930,14580,14461,14758,15778,17726,19008,19450,19759,19856,19836,19787,19761,19671,19836,20818,22097,21972,21527,20872,19809,18354,16800,
2012,11,29,15659,15037,14670,14609,14987,15883,17839,19050,19429,19662,19789,19694,19506,19418,19299,19445,20479,21797,21671,21259,20641,19594,18179,16644,
2012,11,30,15497,14867,14531,14493,14668,15612,17651,18927,19462,19805,20008,20033,19900,19930,19899,20012,20842,21714,21416,20903,20351,19557,18371,16967,
2012,12,1,15870,15168,14712,14487,14493,14858,15575,16396,17467,18275,18665,18691,18564,18437,18356,18503,19445,20278,20076,19669,19178,18527,17504,16323,
2012,12,2,15292,14519,14047,13777,13720,13940,14437,14999,15899,16697,17218,17471,17523,17528,17523,17756,18954,20043,19987,19641,19085,18117,16798,15427,
2012,12,3,14382,13758,13429,13349,13597,14617,16657,18036,18532,18852,18953,18923,18833,18787,18687,18749,19719,21189,21092,20726,20166,19146,17636,15975,
2012,12,4,14749,14035,13662,13539,13742,14697,16658,18087,18650,18977,19136,19093,18977,18913,18862,18991,20111,21252,21057,20588,19890,18864,17347,15824,
2012,12,5,14628,13877,13477,13359,13557,14544,16554,17972,18547,18936,19168,19242,19189,19221,19189,19412,20637,21934,21876,21533,20934,19975,18454,16813,
2012,12,6,15625,15004,14618,14548,14861,15934,17983,19273,19694,19922,19991,19886,19654,19562,19464,19629,20877,22318,22226,21796,21216,20188,18652,17024,
2012,12,7,15799,15103,14692,14541,14740,15714,17614,18968,19458,19803,19996,20099,19994,19988,19930,20133,21067,21698,21351,20764,20065,19238,17967,16511,
2012,12,8,15323,14556,14097,13886,13849,14186,14862,15706,16701,17580,17990,18111,18036,17868,17792,17954,18944,19924,19771,19378,18909,18219,17230,16059,
2012,12,9,14992,14235,13766,13514,13466,13751,14271,14856,15790,16684,17282,17574,17669,17769,17890,18252,19562,20583,20561,20206,19704,18761,17397,15992,
2012,12,10,14858,14237,13874,13734,13948,14931,16964,18514,19074,19473,19720,19795,19735,19747,19786,20047,21147,22021,21731,21172,20528,19417,17865,16167,
2012,12,11,14895,14202,13839,13744,13978,15026,17057,18599,19111,19372,19505,19492,19495,19480,19427,19675,20825,22233,22107,21688,21119,20081,18493,16814,
2012,12,12,15588,14952,14609,14519,14758,15797,17848,19250,19580,19796,19801,19726,19628,19573,19533,19697,20966,22442,22341,21908,21305,20298,18743,17022,
2012,12,13,15810,15121,14742,14638,14884,15940,17982,19360,19768,19896,19879,19736,19522,19421,19307,19433,20662,22309,22147,21778,21250,20277,18699,17046,
2012,12,14,15810,15151,14756,14629,14889,15887,17894,19256,19650,19806,19824,19701,19448,19311,19142,19249,20381,21763,21498,20979,20377,19608,18422,16921,
2012,12,15,15699,14904,14442,14239,14294,14697,15490,16363,17340,17967,18226,18215,17968,17654,17495,17647,18955,20374,20343,20025,19545,18885,17896,16675,
2012,12,16,15558,14753,14243,13948,13893,14100,14632,15319,16256,17249,17888,18230,18416,18498,18532,18723,19795,20729,20693,20356,19865,19003,17636,16145,
2012,12,17,15007,14302,13935,13837,14062,15043,17067,18719,19386,19821,20069,20151,20107,20120,20055,20233,21370,22387,22185,21753,21086,19987,18415,16643,
2012,12,18,15320,14540,14108,13941,14151,15093,17055,18623,19238,19568,19765,19699,19553,19481,19407,19647,20802,22047,21905,21494,20886,19911,18399,16659,
2012,12,19,15338,14616,14225,14087,14330,15342,17411,18860,19263,19495,19588,19555,19404,19340,19259,19427,20553,22106,22032,21653,21133,20203,18712,16954,
2012,12,20,15630,14899,14562,14432,14711,15752,17831,19240,19603,19901,19937,19933,19837,19797,19689,19946,21250,22451,22256,21838,21227,20254,18746,17071,
2012,12,21,15708,14900,14484,14325,14491,15377,17280,18882,19557,19926,19960,19865,19779,19663,19617,19893,20939,21867,21605,21177,20573,19706,18511,17113,
2012,12,22,15927,15133,14758,14520,14551,14881,15653,16552,17483,18369,18876,19154,19165,18984,18843,18918,19954,21301,21271,20961,20510,19815,18803,17490,
2012,12,23,16245,15409,14874,14616,14575,14808,15330,15888,16683,17359,17739,17863,17830,17735,17674,17816,19000,20548,20618,20381,20024,19355,18300,16986,
2012,12,24,15764,15007,14504,14340,14488,15103,16171,17258,18128,18846,19117,19098,18928,18751,18579,18589,19560,20701,20084,19501,19036,18553,17940,16967,
2012,12,25,15947,15101,14543,14240,14217,14445,14997,15620,16328,16979,17305,17414,17383,17286,17192,17217,17921,18833,18788,18727,18635,18259,17454,16374,
2012,12,26,15432,14808,14512,14460,14675,15457,16876,18139,19078,19932,20475,20713,20782,20828,20844,21049,22086,23037,22824,22313,21619,20572,19200,17696,
2012,12,27,16434,15643,15190,14996,15119,15792,16981,18214,19125,19915,20464,20691,20598,20572,20494,20589,21574,22768,22553,22070,21396,20376,19077,17628,
2012,12,28,16488,15793,15379,15184,15306,16006,17291,18457,19296,19935,20238,20254,20099,19996,19866,19880,20720,22120,21945,21432,20846,20049,18908,17588,
2012,12,29,16456,15677,15205,14946,14925,15202,15852,16622,17480,18414,19060,19423,19591,19481,19421,19474,20314,21469,21377,20915,20374,19627,18599,17367,
2012,12,30,16326,15655,15224,15006,14967,15216,15716,16175,16918,17689,18233,18540,18620,18556,18510,18648,19655,21420,21522,21189,20753,19981,18866,17577,
2012,12,31,16543,15851,15418,15218,15303,15923,16961,17987,18727,19423,19751,19791,19669,19515,19393,19467,20444,21846,21482,20717,19836,19005,18093,17275,
2013,1,1,16469,15722,15045,14643,14528,14694,15068,15339,15776,16651,17455,18021,18330,18414,18367,18430,19372,21013,21163,20959,20452,19542,18337,17090,
2013,1,2,16201,15734,15420,15366,15663,16613,18634,20160,20713,21116,21370,21431,21320,21230,21149,21202,22072,23623,23592,23162,22518,21342,19832,18322,
2013,1,3,17133,16510,16166,16064,16320,17280,19324,20766,21256,21588,21708,21668,21486,21317,21123,21150,22056,23660,23540,23087,22392,21183,19627,17991,
2013,1,4,16807,16137,15727,15605,15801,16677,18589,20015,20498,20836,20989,20952,20563,20350,20211,20352,21081,22498,22297,21799,21188,20248,19059,17683,
2013,1,5,16562,15869,15374,15141,15124,15402,16082,16803,17575,18278,18719,18812,18682,18468,18175,18153,19049,20606,20661,20338,19896,19249,18310,17157,
2013,1,6,16096,15345,14910,14648,14609,14797,15225,15811,16584,17330,17747,17966,17986,17940,17864,17967,18895,20487,20566,20183,19607,18633,17449,16163,
2013,1,7,15207,14706,14420,14372,14676,15697,17790,19321,19800,20062,20284,20301,20118,20021,19872,19915,20683,22295,22316,21937,21280,20231,18768,17256,
2013,1,8,16190,15553,15255,15159,15386,16367,18403,19771,20103,20324,20329,20208,19963,19792,19666,19697,20437,22002,21976,21533,20877,19762,18305,16804,
2013,1,9,15756,15211,14903,14835,15084,16070,18129,19533,19958,20172,20235,20265,20239,20209,20130,20244,20784,22004,21852,21358,20666,19538,18012,16533,
2013,1,10,15446,14805,14436,14352,14558,15584,17644,19018,19396,19604,19666,19589,19419,19340,19203,19214,19906,21504,21503,21162,20497,19475,18085,16634,
2013,1,11,15608,15000,14658,14568,14790,15726,17740,19177,19620,20030,20234,20269,20174,20137,20046,20085,20781,21541,21163,20618,19907,18993,17791,16513,
2013,1,12,15396,14661,14217,13987,13976,14292,14986,15798,16670,17475,17938,18079,18005,17817,17665,17701,18342,19466,19475,19066,18500,17902,17002,15938,
2013,1,13,14930,14222,13791,13571,13527,13713,14180,14721,15564,16371,16972,17292,17409,17440,17398,17539,18255,19473,19434,19001,18398,17512,16377,15173,
2013,1,14,14221,13745,13463,13408,13661,14634,16694,18392,18894,19255,19443,19461,19413,19363,19266,19430,20175,21326,21248,20820,20128,19071,17657,16257,
2013,1,15,15146,14699,14380,14307,14582,15567,17602,19219,19691,20077,20282,20389,20278,20206,20078,20103,20760,21962,21926,21450,20760,19615,18149,16739,
2013,1,16,15696,15135,14850,14793,15032,15969,17880,19512,20061,20535,20842,21000,20949,20860,20695,20670,21245,22240,22033,21538,20859,19768,18316,16825,
2013,1,17,15787,15165,14819,14693,14916,15862,17801,19317,19783,20156,20337,20375,20271,20234,20223,20453,21163,22273,22148,21765,21130,20097,18737,17316,
2013,1,18,16298,15740,15453,15363,15618,16606,18692,20088,20604,20969,21124,21078,20866,20706,20533,20522,21016,22307,22266,21768,21058,20275,19118,17811,
2013,1,19,16780,16067,15608,15322,15289,15592,16224,16897,17784,18379,18730,18703,18451,18126,17910,17861,18277,19626,19794,19417,18875,18175,17280,16306,
2013,1,20,15365,14721,14295,14069,14056,14273,14821,15341,16138,16850,17320,17582,17669,17697,17688,17797,18407,19919,20243,19945,19515,18877,18002,16934,
2013,1,21,16116,15614,15317,15225,15446,16177,17511,18638,19589,20451,20900,21029,20980,21050,20945,20968,21579,22670,22621,22146,21567,20527,19149,17816,
2013,1,22,16892,16395,16120,16073,16392,17470,19538,20985,21479,21944,22186,22233,22151,22096,21931,21982,22689,24169,24363,23955,23337,22320,20863,19366,
2013,1,23,18357,17758,17453,17364,17572,18557,20510,21852,22288,22633,22895,22856,22701,22647,22581,22585,23045,24370,24589,24190,23522,22478,21115,19652,
2013,1,24,18631,17954,17658,17625,17869,18806,20723,22115,22575,22820,22973,22869,22657,22573,22374,22390,22914,24303,24658,24293,23611,22517,21097,19721,
2013,1,25,18640,18007,17660,17552,17778,18695,20514,21880,22408,22760,22876,22796,22511,22332,22194,22198,22680,23589,23505,22994,22390,21572,20432,19170,
2013,1,26,18065,17436,17065,16897,16952,17271,17981,18711,19661,20356,20637,20584,20419,20182,19964,19921,20362,21796,22221,21944,21414,20750,19791,18780,
2013,1,27,17833,17182,16806,16585,16592,16805,17329,17838,18633,19182,19498,19587,19468,19266,19120,19145,19726,21343,21880,21551,21039,20156,18946,17719,
2013,1,28,16817,16291,15987,15904,16152,17089,19115,20580,21106,21579,21876,22040,22100,22120,21990,22060,22537,23403,23135,22640,21769,20559,19003,17478,
2013,1,29,16283,15601,15269,15153,15378,16382,18350,19693,20140,20328,20426,20380,20229,20176,20138,20264,20892,21985,21916,21465,20700,19560,18079,16564,
2013,1,30,15523,14879,14481,14296,14497,15442,17440,18823,19285,19602,19785,19782,19655,19636,19533,19678,20196,21173,21131,20563,19788,18747,17302,15902,
2013,1,31,14871,14290,13945,13871,14073,14922,17029,18552,19035,19541,19826,19887,19873,19913,19858,19991,20533,21861,22255,21930,21379,20422,19003,17596,
2013,2,1,16526,15924,15543,15468,15725,16741,18724,20056,20580,20971,21245,21226,21094,21019,20966,20976,21310,22383,22662,22197,21623,20779,19585,18303,
2013,2,2,17259,16672,16338,16169,16209,16540,17308,18023,18968,19711,19999,20012,19889,19713,19521,19521,20052,21154,21476,21130,20607,19950,18970,17887,
2013,2,3,16965,16329,15866,15682,15700,15976,16516,17047,17960,18745,19172,19268,19268,19225,19135,19196,19672,20920,21202,20710,20229,19637,18740,17637,
2013,2,4,16613,16052,15774,15728,15997,16979,19101,20404,20905,21306,21512,21461,21425,21376,21241,21230,21669,22887,23384,22936,22225,21128,19626,18138,
2013,2,5,17038,16446,16114,16006,16267,17259,19284,20670,21162,21443,21515,21468,21345,21299,21210,21314,21762,22704,22880,22490,21798,20782,19257,17804,
2013,2,6,16702,16166,15808,15665,15882,16885,19012,20274,20652,20837,20846,20743,20619,20556,20399,20371,20788,21997,22643,22328,21736,20762,19412,18072,
2013,2,7,17019,16462,16186,16122,16404,17446,19465,20702,21086,21330,21401,21350,21161,21028,20801,20836,21241,22238,22641,22295,21714,20827,19508,18088,
2013,2,8,16952,16278,15890,15781,15980,16920,18715,20177,20840,21398,21745,21828,21826,21765,21626,21495,21762,22494,22500,21861,21177,20190,19103,17911,
2013,2,9,16948,16314,15956,15809,15811,16049,16669,17236,18159,18939,19389,19516,19484,19267,19073,19042,19409,20628,21620,21312,20796,20070,19147,18158,
2013,2,10,17319,16735,16396,16207,16215,16492,16962,17450,18276,18823,19030,18987,18855,18602,18403,18383,18805,20179,21160,20928,20455,19461,18358,17119,
2013,2,11,16166,15609,15315,15250,15476,16407,18242,19618,20311,20781,21062,21088,20937,20735,20542,20544,20963,21903,22197,21745,20973,19828,18337,16868,
2013,2,12,15835,15284,14988,14920,15173,16155,18049,19244,19781,20138,20349,20356,20262,20189,20014,20003,20361,21371,21914,21537,20901,19836,18436,17002,
2013,2,13,15958,15411,15044,14963,15215,16251,18242,19428,19778,19944,19982,19892,19661,19537,19396,19423,19864,20942,21568,21272,20752,19791,18427,17038,
2013,2,14,15964,15427,15077,14998,15275,16314,18317,19440,19873,20087,20115,19991,19683,19482,19322,19200,19331,20307,21055,20918,20384,19424,18116,16788,
2013,2,15,15764,15139,14816,14706,14931,15895,17704,18883,19442,19737,19866,19792,19572,19421,19222,19178,19416,20206,20809,20386,19792,19016,17867,16678,
2013,2,16,15726,15142,14756,14595,14660,14997,15720,16414,17474,18259,18669,18694,18504,18245,18056,18059,18481,19428,20101,19865,19430,18828,17944,17034,
2013,2,17,16275,15748,15401,15245,15252,15495,15971,16498,17475,18207,18598,18790,18804,18744,18694,18793,19217,20318,21375,21286,20885,20246,19327,18293,
2013,2,18,17421,16864,16573,16451,16608,17238,18368,19243,20045,20577,20814,20791,20531,20279,20000,19857,20096,21064,21995,21663,21060,20086,18798,17469,
2013,2,19,16466,15874,15539,15397,15486,16462,18049,19215,19920,20338,20538,20604,20581,20783,20759,20828,21183,21865,22041,21560,20801,19801,18450,17151,
2013,2,20,16163,15623,15317,15264,15546,16477,18210,19467,20222,20613,20825,20868,20871,20906,20847,20886,21258,22159,22939,22550,21979,20976,19578,18229,
2013,2,21,17159,16530,16173,16050,16314,17262,18988,20174,20856,21280,21453,21414,21237,21109,20892,20853,21208,22038,22911,22601,21998,20994,19638,18186,
2013,2,22,17135,16545,16182,16086,16299,17191,18766,20015,20743,21173,21143,21023,20797,20592,20402,20349,20603,21283,21631,21133,20474,19601,18471,17175,
2013,2,23,16186,15550,15120,14911,14890,15194,15825,16535,17562,18424,18879,19035,18976,18832,18732,18695,18947,19600,20066,19745,19261,18569,17649,16655,
2013,2,24,15715,15074,14653,14448,14420,14634,15063,15470,16352,17131,17609,17879,17978,17905,17849,18010,18518,19479,20224,20083,19581,18719,17628,16548,
2013,2,25,15676,15124,14848,14789,15046,16105,17993,19203,19696,19972,20134,20103,19980,19880,19741,19781,20103,20826,21605,21277,20648,19571,18100,16707,
2013,2,26,15741,15175,14900,14845,15104,16168,18036,19188,19645,19888,19956,19954,19832,19756,19665,19773,20208,21146,21686,21345,20717,19681,18254,16878,
2013,2,27,15862,15323,14999,14855,15036,15987,17797,19134,19849,20309,20552,20578,20448,20323,20154,20095,20395,20976,21502,21170,20444,19456,18084,16681,
2013,2,28,15606,14948,14596,14469,14592,15706,17557,18735,19347,19684,19758,19665,19546,19545,19521,19584,19927,20574,21233,20886,20241,19277,17854,16478,
2013,3,1,15497,14929,14623,14554,14808,15782,17590,18797,19404,19713,19934,19968,19858,19820,19718,19780,20114,20603,21024,20598,20011,19211,18097,16881,
2013,3,2,15905,15300,14926,14747,14749,15105,15735,16485,17515,18204,18510,18624,18601,18497,18321,18290,18540,19242,20052,19857,19427,18768,17930,16926,
2013,3,3,16058,15461,15040,14813,14840,15081,15479,16032,16931,17651,18012,18193,18211,18097,17978,18032,18384,19202,20429,20429,20001,19160,18039,16853,
2013,3,4,16041,15575,15338,15286,15562,16625,18462,19741,20297,20667,20863,20829,20640,20515,20384,20394,20700,21403,22319,22031,21345,20335,18781,17393,
2013,3,5,16340,15766,15419,15300,15573,16613,18427,19602,20017,20234,20348,20286,19979,19811,19593,19495,19696,20298,21421,21352,20670,19646,18236,16741,
2013,3,6,15719,15163,14855,14769,15039,16081,17900,19351,19970,20347,20458,20403,20296,20306,20289,20353,20756,21414,21944,21624,20990,19902,18418,16931,
